dataset,split_type,split_num,model,SP,metric
sider,spectra_tanimoto,0.30_0_ensemble3,chemprop,0.30,0.527691125869751
sider,spectra_tanimoto,0.30_1_ensemble3,chemprop,0.30,0.528996586799622
sider,spectra_tanimoto,0.30_2_ensemble3,chemprop,0.30,0.5765340924263
sider,spectra_tanimoto,0.35_0_ensemble3,chemprop,0.35,0.460144728422165
sider,spectra_tanimoto,0.35_1_ensemble3,chemprop,0.35,0.509813010692596
sider,spectra_tanimoto,0.35_2_ensemble3,chemprop,0.35,0.528121173381805
sider,spectra_tanimoto,0.40_0_ensemble3,chemprop,0.40,0.475073754787445
sider,spectra_tanimoto,0.40_1_ensemble3,chemprop,0.40,0.554117918014526
sider,spectra_tanimoto,0.40_2_ensemble3,chemprop,0.40,0.528569936752319
sider,spectra_tanimoto,0.45_0_ensemble3,chemprop,0.45,0.484424263238907
sider,spectra_tanimoto,0.45_1_ensemble3,chemprop,0.45,0.545539617538452
sider,spectra_tanimoto,0.45_2_ensemble3,chemprop,0.45,0.61015659570694
sider,spectra_tanimoto,0.50_0_ensemble3,chemprop,0.50,0.442061394453049
sider,spectra_tanimoto,0.50_1_ensemble3,chemprop,0.50,0.581834137439728
sider,spectra_tanimoto,0.50_2_ensemble3,chemprop,0.50,0.560990691184998
sider,spectra_tanimoto,0.55_0_ensemble3,chemprop,0.55,0.421177357435226
sider,spectra_tanimoto,0.55_1_ensemble3,chemprop,0.55,0.587758004665375
sider,spectra_tanimoto,0.55_2_ensemble3,chemprop,0.55,0.575159549713135
sider,spectra_tanimoto,0.60_0_ensemble3,chemprop,0.60,0.38081306219101
sider,spectra_tanimoto,0.60_1_ensemble3,chemprop,0.60,0.517404198646545
sider,spectra_tanimoto,0.60_2_ensemble3,chemprop,0.60,0.498034536838531
sider,spectra_tanimoto,0.65_0_ensemble3,chemprop,0.65,0.448309779167175
sider,spectra_tanimoto,0.65_1_ensemble3,chemprop,0.65,0.571755588054657
sider,spectra_tanimoto,0.65_2_ensemble3,chemprop,0.65,0.445504873991013
sider,spectra_tanimoto,0.70_0_ensemble3,chemprop,0.70,0.398446470499039
sider,spectra_tanimoto,0.70_1_ensemble3,chemprop,0.70,0.428387701511383
sider,spectra_tanimoto,0.70_2_ensemble3,chemprop,0.70,0.535662889480591
sider,spectra_tanimoto,0.75_0_ensemble3,chemprop,0.75,0.585064649581909
sider,spectra_tanimoto,0.75_1_ensemble3,chemprop,0.75,0.369007915258408
sider,spectra_tanimoto,0.75_2_ensemble3,chemprop,0.75,0.554761946201324
sider,spectra_tanimoto,0.80_0_ensemble3,chemprop,0.80,0.424470901489258
sider,spectra_tanimoto,0.80_1_ensemble3,chemprop,0.80,0.356834203004837
sider,spectra_tanimoto,0.80_2_ensemble3,chemprop,0.80,0.53733092546463
sider,spectra_tanimoto,0.85_0_ensemble3,chemprop,0.85,0.530026495456696
sider,spectra_tanimoto,0.85_1_ensemble3,chemprop,0.85,0.326124340295792
sider,spectra_tanimoto,0.85_2_ensemble3,chemprop,0.85,0.424184262752533
sider,spectra_tanimoto,0.90_0_ensemble3,chemprop,0.90,0.279012322425842
sider,spectra_tanimoto,0.90_1_ensemble3,chemprop,0.90,0.363580256700516
sider,spectra_tanimoto,0.90_2_ensemble3,chemprop,0.90,0.301851838827133
sider,spectra_tanimoto,0.95_0_ensemble3,chemprop,0.95,0.483950674533844
sider,spectra_tanimoto,0.95_1_ensemble3,chemprop,0.95,0.388374447822571
sider,spectra_tanimoto,0.95_2_ensemble3,chemprop,0.95,0.373456805944443
sider,spectra_tanimoto,1.00_0_ensemble3,chemprop,1.00,0.34331277012825
sider,spectra_tanimoto,1.00_1_ensemble3,chemprop,1.00,0.339917719364166
sider,spectra_tanimoto,1.00_2_ensemble3,chemprop,1.00,0.233539089560509
sider,spectra_tanimoto,0.00_0_ensemble4,chemprop,0.00,0.580715715885162
sider,spectra_tanimoto,0.00_1_ensemble4,chemprop,0.00,0.605046808719635
sider,spectra_tanimoto,0.00_2_ensemble4,chemprop,0.00,0.637012779712677
sider,spectra_tanimoto,0.05_0_ensemble4,chemprop,0.05,0.56446772813797
sider,spectra_tanimoto,0.05_1_ensemble4,chemprop,0.05,0.535784482955933
sider,spectra_tanimoto,0.05_2_ensemble4,chemprop,0.05,0.562415421009064
sider,spectra_tanimoto,0.10_0_ensemble4,chemprop,0.10,0.535106718540192
sider,spectra_tanimoto,0.10_1_ensemble4,chemprop,0.10,0.563970506191254
sider,spectra_tanimoto,0.10_2_ensemble4,chemprop,0.10,0.621899306774139
sider,spectra_tanimoto,0.15_0_ensemble4,chemprop,0.15,0.533328354358673
sider,spectra_tanimoto,0.15_1_ensemble4,chemprop,0.15,0.549207389354706
sider,spectra_tanimoto,0.15_2_ensemble4,chemprop,0.15,0.684104025363922
sider,spectra_tanimoto,0.20_0_ensemble4,chemprop,0.20,0.53899097442627
sider,spectra_tanimoto,0.20_1_ensemble4,chemprop,0.20,0.496238857507706
sider,spectra_tanimoto,0.20_2_ensemble4,chemprop,0.20,0.570115625858307
sider,spectra_tanimoto,0.25_0_ensemble4,chemprop,0.25,0.554005801677704
sider,spectra_tanimoto,0.25_1_ensemble4,chemprop,0.25,0.505483567714691
sider,spectra_tanimoto,0.25_2_ensemble4,chemprop,0.25,0.547647178173065
sider,spectra_tanimoto,0.30_0_ensemble4,chemprop,0.30,0.500662863254547
sider,spectra_tanimoto,0.30_1_ensemble4,chemprop,0.30,0.450741648674011
sider,spectra_tanimoto,0.30_2_ensemble4,chemprop,0.30,0.590931832790375
sider,spectra_tanimoto,0.35_0_ensemble4,chemprop,0.35,0.394716441631317
sider,spectra_tanimoto,0.35_1_ensemble4,chemprop,0.35,0.422968477010727
sider,spectra_tanimoto,0.35_2_ensemble4,chemprop,0.35,0.525056540966034
sider,spectra_tanimoto,0.40_0_ensemble4,chemprop,0.40,0.663873136043549
sider,spectra_tanimoto,0.40_1_ensemble4,chemprop,0.40,0.506583333015442
sider,spectra_tanimoto,0.40_2_ensemble4,chemprop,0.40,0.456676691770554
sider,spectra_tanimoto,0.45_0_ensemble4,chemprop,0.45,0.560262084007263
sider,spectra_tanimoto,0.45_1_ensemble4,chemprop,0.45,0.583993375301361
sider,spectra_tanimoto,0.45_2_ensemble4,chemprop,0.45,0.583063840866089
sider,spectra_tanimoto,0.50_0_ensemble4,chemprop,0.50,0.49051508307457
sider,spectra_tanimoto,0.50_1_ensemble4,chemprop,0.50,0.423588633537292
sider,spectra_tanimoto,0.50_2_ensemble4,chemprop,0.50,0.537218511104584
sider,spectra_tanimoto,0.55_0_ensemble4,chemprop,0.55,0.483047425746918
sider,spectra_tanimoto,0.55_1_ensemble4,chemprop,0.55,0.444833755493164
sider,spectra_tanimoto,0.55_2_ensemble4,chemprop,0.55,0.582387506961823
sider,spectra_tanimoto,0.60_0_ensemble4,chemprop,0.60,0.37046006321907
sider,spectra_tanimoto,0.60_1_ensemble4,chemprop,0.60,0.467934638261795
sider,spectra_tanimoto,0.60_2_ensemble4,chemprop,0.60,0.309319376945496
sider,spectra_tanimoto,0.65_0_ensemble4,chemprop,0.65,0.347148716449738
sider,spectra_tanimoto,0.65_1_ensemble4,chemprop,0.65,0.555322349071503
sider,spectra_tanimoto,0.65_2_ensemble4,chemprop,0.65,0.433090925216675
sider,spectra_tanimoto,0.70_0_ensemble4,chemprop,0.70,0.43789678812027
sider,spectra_tanimoto,0.70_1_ensemble4,chemprop,0.70,0.476335972547531
sider,spectra_tanimoto,0.70_2_ensemble4,chemprop,0.70,0.613402485847473
sider,spectra_tanimoto,0.75_0_ensemble4,chemprop,0.75,0.58765721321106
sider,spectra_tanimoto,0.75_1_ensemble4,chemprop,0.75,0.436665207147598
sider,spectra_tanimoto,0.75_2_ensemble4,chemprop,0.75,0.62846714258194
sider,spectra_tanimoto,0.80_0_ensemble4,chemprop,0.80,0.427491188049316
sider,spectra_tanimoto,0.80_1_ensemble4,chemprop,0.80,0.533215761184692
sider,spectra_tanimoto,0.80_2_ensemble4,chemprop,0.80,0.441901832818985
sider,spectra_tanimoto,0.85_0_ensemble4,chemprop,0.85,0.446913599967956
sider,spectra_tanimoto,0.85_1_ensemble4,chemprop,0.85,0.384259283542633
sider,spectra_tanimoto,0.85_2_ensemble4,chemprop,0.85,0.379651665687561
sider,spectra_tanimoto,0.90_0_ensemble4,chemprop,0.90,0.306790113449097
sider,spectra_tanimoto,0.90_1_ensemble4,chemprop,0.90,0.422839492559433
sider,spectra_tanimoto,0.90_2_ensemble4,chemprop,0.90,0.330246955156326
sider,spectra_tanimoto,0.95_0_ensemble4,chemprop,0.95,0.419958829879761
sider,spectra_tanimoto,0.95_1_ensemble4,chemprop,0.95,0.344341546297073
sider,spectra_tanimoto,0.95_2_ensemble4,chemprop,0.95,0.364197552204132
sider,spectra_tanimoto,1.00_0_ensemble4,chemprop,1.00,0.408950626850128
sider,spectra_tanimoto,1.00_1_ensemble4,chemprop,1.00,0.355555564165115
sider,spectra_tanimoto,1.00_2_ensemble4,chemprop,1.00,0.285802483558655
sider,spectra_tanimoto,0.00_0_ensemble5,chemprop,0.00,0.610949099063873
sider,spectra_tanimoto,0.00_1_ensemble5,chemprop,0.00,0.622393071651459
sider,spectra_tanimoto,0.00_2_ensemble5,chemprop,0.00,0.603934049606323
sider,spectra_tanimoto,0.05_0_ensemble5,chemprop,0.05,0.551854372024536
sider,spectra_tanimoto,0.05_1_ensemble5,chemprop,0.05,0.526380777359009
sider,spectra_tanimoto,0.05_2_ensemble5,chemprop,0.05,0.559113800525665
sider,spectra_tanimoto,0.10_0_ensemble5,chemprop,0.10,0.537567555904388
sider,spectra_tanimoto,0.10_1_ensemble5,chemprop,0.10,0.580694258213043
sider,spectra_tanimoto,0.10_2_ensemble5,chemprop,0.10,0.453715443611145
sider,spectra_tanimoto,0.15_0_ensemble5,chemprop,0.15,0.621909320354462
sider,spectra_tanimoto,0.15_1_ensemble5,chemprop,0.15,0.577848315238953
sider,spectra_tanimoto,0.15_2_ensemble5,chemprop,0.15,0.603406071662903
sider,spectra_tanimoto,0.20_0_ensemble5,chemprop,0.20,0.547671973705292
sider,spectra_tanimoto,0.20_1_ensemble5,chemprop,0.20,0.556232631206512
sider,spectra_tanimoto,0.20_2_ensemble5,chemprop,0.20,0.57295823097229
sider,spectra_tanimoto,0.25_0_ensemble5,chemprop,0.25,0.5269895195961
sider,spectra_tanimoto,0.25_1_ensemble5,chemprop,0.25,0.528755664825439
sider,spectra_tanimoto,0.25_2_ensemble5,chemprop,0.25,0.617782235145569
sider,spectra_tanimoto,0.30_0_ensemble5,chemprop,0.30,0.556377112865448
sider,spectra_tanimoto,0.30_1_ensemble5,chemprop,0.30,0.488415271043778
sider,spectra_tanimoto,0.30_2_ensemble5,chemprop,0.30,0.522872865200043
sider,spectra_tanimoto,0.35_0_ensemble5,chemprop,0.35,0.454890668392181
sider,spectra_tanimoto,0.35_1_ensemble5,chemprop,0.35,0.452133178710938
sider,spectra_tanimoto,0.35_2_ensemble5,chemprop,0.35,0.622462093830109
sider,spectra_tanimoto,0.40_0_ensemble5,chemprop,0.40,0.638069212436676
sider,spectra_tanimoto,0.40_1_ensemble5,chemprop,0.40,0.522290289402008
sider,spectra_tanimoto,0.40_2_ensemble5,chemprop,0.40,0.450174778699875
sider,spectra_tanimoto,0.45_0_ensemble5,chemprop,0.45,0.311206877231598
sider,spectra_tanimoto,0.45_1_ensemble5,chemprop,0.45,0.630949795246124
sider,spectra_tanimoto,0.45_2_ensemble5,chemprop,0.45,0.576093137264252
sider,spectra_tanimoto,0.50_0_ensemble5,chemprop,0.50,0.496715754270554
sider,spectra_tanimoto,0.50_1_ensemble5,chemprop,0.50,0.430949330329895
sider,spectra_tanimoto,0.50_2_ensemble5,chemprop,0.50,0.479813367128372
sider,spectra_tanimoto,0.55_0_ensemble5,chemprop,0.55,0.398565024137497
sider,spectra_tanimoto,0.55_1_ensemble5,chemprop,0.55,0.580947995185852
sider,spectra_tanimoto,0.55_2_ensemble5,chemprop,0.55,0.62468957901001
sider,spectra_tanimoto,0.60_0_ensemble5,chemprop,0.60,0.409601360559464
sider,spectra_tanimoto,0.60_1_ensemble5,chemprop,0.60,0.478348314762115
sider,spectra_tanimoto,0.60_2_ensemble5,chemprop,0.60,0.462292224168778
sider,spectra_tanimoto,0.65_0_ensemble5,chemprop,0.65,0.400132298469543
sider,spectra_tanimoto,0.65_1_ensemble5,chemprop,0.65,0.509588360786438
sider,spectra_tanimoto,0.65_2_ensemble5,chemprop,0.65,0.439212024211884
sider,spectra_tanimoto,0.70_0_ensemble5,chemprop,0.70,0.425073474645615
sider,spectra_tanimoto,0.70_1_ensemble5,chemprop,0.70,0.407789498567581
sider,spectra_tanimoto,0.70_2_ensemble5,chemprop,0.70,0.542175233364105
sider,spectra_tanimoto,0.75_0_ensemble5,chemprop,0.75,0.583043813705444
sider,spectra_tanimoto,0.75_1_ensemble5,chemprop,0.75,0.470308661460876
sider,spectra_tanimoto,0.75_2_ensemble5,chemprop,0.75,0.691118478775024
sider,spectra_tanimoto,0.80_0_ensemble5,chemprop,0.80,0.400595247745514
sider,spectra_tanimoto,0.80_1_ensemble5,chemprop,0.80,0.445385098457336
sider,spectra_tanimoto,0.80_2_ensemble5,chemprop,0.80,0.497663140296936
sider,spectra_tanimoto,0.85_0_ensemble5,chemprop,0.85,0.409876495599747
sider,spectra_tanimoto,0.85_1_ensemble5,chemprop,0.85,0.310824513435364
sider,spectra_tanimoto,0.85_2_ensemble5,chemprop,0.85,0.396164059638977
sider,spectra_tanimoto,0.90_0_ensemble5,chemprop,0.90,0.342592597007751
sider,spectra_tanimoto,0.90_1_ensemble5,chemprop,0.90,0.398148149251938
sider,spectra_tanimoto,0.90_2_ensemble5,chemprop,0.90,0.422222197055817
sider,spectra_tanimoto,0.95_0_ensemble5,chemprop,0.95,0.451234549283981
sider,spectra_tanimoto,0.95_1_ensemble5,chemprop,0.95,0.38034975528717
sider,spectra_tanimoto,0.95_2_ensemble5,chemprop,0.95,0.404320955276489
sider,spectra_tanimoto,1.00_0_ensemble5,chemprop,1.00,0.337757229804993
sider,spectra_tanimoto,1.00_1_ensemble5,chemprop,1.00,0.459670782089233
sider,spectra_tanimoto,1.00_2_ensemble5,chemprop,1.00,0.370370358228683
tox21,random,1_ensemble1,chemprop,NA,0.826492071151733
tox21,random,2_ensemble1,chemprop,NA,0.84693568944931
tox21,random,3_ensemble1,chemprop,NA,0.838816940784454
tox21,random,4_ensemble1,chemprop,NA,0.843488276004791
tox21,random,5_ensemble1,chemprop,NA,0.836068630218505
tox21,random,1_ensemble2,chemprop,NA,0.819550454616546
tox21,random,2_ensemble2,chemprop,NA,0.849192798137664
tox21,random,3_ensemble2,chemprop,NA,0.837652385234832
tox21,random,4_ensemble2,chemprop,NA,0.837107002735137
tox21,random,5_ensemble2,chemprop,NA,0.818854749202728
tox21,random,1_ensemble3,chemprop,NA,0.820756733417511
tox21,random,2_ensemble3,chemprop,NA,0.838110744953155
tox21,random,3_ensemble3,chemprop,NA,0.844839811325073
tox21,random,4_ensemble3,chemprop,NA,0.847098648548126
tox21,random,5_ensemble3,chemprop,NA,0.828764677047729
tox21,random,1_ensemble4,chemprop,NA,0.838455140590667
tox21,random,2_ensemble4,chemprop,NA,0.841889381408691
tox21,random,3_ensemble4,chemprop,NA,0.835961520671844
tox21,random,4_ensemble4,chemprop,NA,0.845158159732818
tox21,random,5_ensemble4,chemprop,NA,0.837989091873169
tox21,random,1_ensemble5,chemprop,NA,0.832052946090698
tox21,random,2_ensemble5,chemprop,NA,0.831480205059051
tox21,random,3_ensemble5,chemprop,NA,0.819856882095336
tox21,random,4_ensemble5,chemprop,NA,0.85555362701416
tox21,random,5_ensemble5,chemprop,NA,0.822917222976684
tox21,scaffold,1_ensemble1,chemprop,NA,0.812040328979492
tox21,scaffold,2_ensemble1,chemprop,NA,0.801048576831818
tox21,scaffold,3_ensemble1,chemprop,NA,0.807250738143921
tox21,scaffold,4_ensemble1,chemprop,NA,0.824149310588837
tox21,scaffold,5_ensemble1,chemprop,NA,0.832763254642487
tox21,scaffold,1_ensemble2,chemprop,NA,0.812493860721588
tox21,scaffold,2_ensemble2,chemprop,NA,0.805940806865692
tox21,scaffold,3_ensemble2,chemprop,NA,0.810161769390106
tox21,scaffold,4_ensemble2,chemprop,NA,0.816664457321167
tox21,scaffold,5_ensemble2,chemprop,NA,0.829824507236481
tox21,scaffold,1_ensemble3,chemprop,NA,0.803593695163727
tox21,scaffold,2_ensemble3,chemprop,NA,0.810887038707733
tox21,scaffold,3_ensemble3,chemprop,NA,0.790023565292358
tox21,scaffold,4_ensemble3,chemprop,NA,0.813671290874481
tox21,scaffold,5_ensemble3,chemprop,NA,0.823581397533417
tox21,scaffold,1_ensemble4,chemprop,NA,0.794516384601593
tox21,scaffold,2_ensemble4,chemprop,NA,0.810210645198822
tox21,scaffold,3_ensemble4,chemprop,NA,0.821458339691162
tox21,scaffold,4_ensemble4,chemprop,NA,0.819989860057831
tox21,scaffold,5_ensemble4,chemprop,NA,0.8244988322258
tox21,scaffold,1_ensemble5,chemprop,NA,0.81608510017395
tox21,scaffold,2_ensemble5,chemprop,NA,0.784472465515137
tox21,scaffold,3_ensemble5,chemprop,NA,0.820170104503632
tox21,scaffold,4_ensemble5,chemprop,NA,0.805949509143829
tox21,scaffold,5_ensemble5,chemprop,NA,0.832523167133331
tox21,umap,1_ensemble1,chemprop,NA,0.767205297946929
tox21,umap,2_ensemble1,chemprop,NA,0.758354842662811
tox21,umap,3_ensemble1,chemprop,NA,0.742946684360504
tox21,umap,4_ensemble1,chemprop,NA,0.737705171108245
tox21,umap,5_ensemble1,chemprop,NA,0.73557299375534
tox21,umap,1_ensemble2,chemprop,NA,0.725113630294799
tox21,umap,2_ensemble2,chemprop,NA,0.767793655395507
tox21,umap,3_ensemble2,chemprop,NA,0.76969426870346
tox21,umap,4_ensemble2,chemprop,NA,0.735377728939056
tox21,umap,5_ensemble2,chemprop,NA,0.724971771240234
tox21,umap,1_ensemble3,chemprop,NA,0.776109457015991
tox21,umap,2_ensemble3,chemprop,NA,0.75380516052246
tox21,umap,3_ensemble3,chemprop,NA,0.693946659564971
tox21,umap,4_ensemble3,chemprop,NA,0.744885861873626
tox21,umap,5_ensemble3,chemprop,NA,0.75643903017044
tox21,umap,1_ensemble4,chemprop,NA,0.766609370708465
tox21,umap,2_ensemble4,chemprop,NA,0.782521426677703
tox21,umap,3_ensemble4,chemprop,NA,0.711573421955108
tox21,umap,4_ensemble4,chemprop,NA,0.71223759651184
tox21,umap,5_ensemble4,chemprop,NA,0.736660659313201
tox21,umap,1_ensemble5,chemprop,NA,0.770151138305664
tox21,umap,2_ensemble5,chemprop,NA,0.763523876667022
tox21,umap,3_ensemble5,chemprop,NA,0.728919208049774
tox21,umap,4_ensemble5,chemprop,NA,0.701113283634185
tox21,umap,5_ensemble5,chemprop,NA,0.741918563842773
tox21,spectra_tanimoto,0.00_0_ensemble1,chemprop,0.00,0.828804314136505
tox21,spectra_tanimoto,0.00_1_ensemble1,chemprop,0.00,0.845805883407593
tox21,spectra_tanimoto,0.00_2_ensemble1,chemprop,0.00,0.819033920764923
tox21,spectra_tanimoto,0.05_0_ensemble1,chemprop,0.05,0.738992273807526
tox21,spectra_tanimoto,0.05_1_ensemble1,chemprop,0.05,0.765110731124878
tox21,spectra_tanimoto,0.05_2_ensemble1,chemprop,0.05,0.787837088108063
tox21,spectra_tanimoto,0.10_0_ensemble1,chemprop,0.10,0.701344788074493
tox21,spectra_tanimoto,0.10_1_ensemble1,chemprop,0.10,0.79778128862381
tox21,spectra_tanimoto,0.10_2_ensemble1,chemprop,0.10,0.699024260044098
tox21,spectra_tanimoto,0.15_0_ensemble1,chemprop,0.15,0.686476051807404
tox21,spectra_tanimoto,0.15_1_ensemble1,chemprop,0.15,0.665110528469086
tox21,spectra_tanimoto,0.15_2_ensemble1,chemprop,0.15,0.669910848140717
tox21,spectra_tanimoto,0.20_0_ensemble1,chemprop,0.20,0.743508040904999
tox21,spectra_tanimoto,0.20_1_ensemble1,chemprop,0.20,0.570688426494598
tox21,spectra_tanimoto,0.20_2_ensemble1,chemprop,0.20,0.683861315250397
tox21,spectra_tanimoto,0.25_0_ensemble1,chemprop,0.25,0.628175258636475
tox21,spectra_tanimoto,0.25_1_ensemble1,chemprop,0.25,0.668527126312256
tox21,spectra_tanimoto,0.25_2_ensemble1,chemprop,0.25,0.598618924617767
tox21,spectra_tanimoto,0.30_0_ensemble1,chemprop,0.30,0.508621394634247
tox21,spectra_tanimoto,0.30_1_ensemble1,chemprop,0.30,0.387783974409103
tox21,spectra_tanimoto,0.30_2_ensemble1,chemprop,0.30,0.450207263231278
tox21,spectra_tanimoto,0.35_0_ensemble1,chemprop,0.35,0.31355020403862
tox21,spectra_tanimoto,0.35_1_ensemble1,chemprop,0.35,0.50245612859726
tox21,spectra_tanimoto,0.35_2_ensemble1,chemprop,0.35,0.49167475104332
tox21,spectra_tanimoto,0.40_0_ensemble1,chemprop,0.40,0.558498561382294
tox21,spectra_tanimoto,0.40_1_ensemble1,chemprop,0.40,0.419163793325424
tox21,spectra_tanimoto,0.40_2_ensemble1,chemprop,0.40,0.112469471991062
tox21,spectra_tanimoto,0.45_0_ensemble1,chemprop,0.45,0.338376760482788
tox21,spectra_tanimoto,0.45_1_ensemble1,chemprop,0.45,0.602534472942352
tox21,spectra_tanimoto,0.45_2_ensemble1,chemprop,0.45,0.19936566054821
tox21,spectra_tanimoto,0.50_0_ensemble1,chemprop,0.50,0.329199761152267
tox21,spectra_tanimoto,0.50_1_ensemble1,chemprop,0.50,0.311204224824905
tox21,spectra_tanimoto,0.50_2_ensemble1,chemprop,0.50,0.58998841047287
tox21,spectra_tanimoto,0.55_0_ensemble1,chemprop,0.55,0.254578739404678
tox21,spectra_tanimoto,0.55_1_ensemble1,chemprop,0.55,0.173098400235176
tox21,spectra_tanimoto,0.55_2_ensemble1,chemprop,0.55,0.21875
tox21,spectra_tanimoto,0.60_0_ensemble1,chemprop,0.60,0.341119527816772
tox21,spectra_tanimoto,0.60_1_ensemble1,chemprop,0.60,0.285648137331009
tox21,spectra_tanimoto,0.60_2_ensemble1,chemprop,0.60,0.450547128915787
tox21,spectra_tanimoto,0.65_0_ensemble1,chemprop,0.65,0.229671716690063
tox21,spectra_tanimoto,0.65_1_ensemble1,chemprop,0.65,0.197159096598625
tox21,spectra_tanimoto,0.65_2_ensemble1,chemprop,0.65,0.101388894021511
tox21,spectra_tanimoto,0.70_0_ensemble1,chemprop,0.70,0.237500011920929
tox21,spectra_tanimoto,0.70_1_ensemble1,chemprop,0.70,0.269675940275192
tox21,spectra_tanimoto,0.70_2_ensemble1,chemprop,0.70,0.134920626878738
tox21,spectra_tanimoto,0.75_0_ensemble1,chemprop,0.75,0.325066119432449
tox21,spectra_tanimoto,0.75_1_ensemble1,chemprop,0.75,0.373611092567444
tox21,spectra_tanimoto,0.75_2_ensemble1,chemprop,0.75,0.422486782073975
tox21,spectra_tanimoto,0.80_0_ensemble1,chemprop,0.80,0.158333346247673
tox21,spectra_tanimoto,0.80_1_ensemble1,chemprop,0.80,0.0833333358168602
tox21,spectra_tanimoto,0.80_2_ensemble1,chemprop,0.80,0.0803571417927742
tox21,spectra_tanimoto,0.85_0_ensemble1,chemprop,0.85,0
tox21,spectra_tanimoto,0.85_1_ensemble1,chemprop,0.85,0.402777761220932
tox21,spectra_tanimoto,0.85_2_ensemble1,chemprop,0.85,0.375
tox21,spectra_tanimoto,0.90_0_ensemble1,chemprop,0.90,0.163541659712791
tox21,spectra_tanimoto,0.90_1_ensemble1,chemprop,0.90,0.25
tox21,spectra_tanimoto,0.90_2_ensemble1,chemprop,0.90,0.222222253680229
tox21,spectra_tanimoto,0.95_0_ensemble1,chemprop,0.95,0.333333343267441
tox21,spectra_tanimoto,0.95_1_ensemble1,chemprop,0.95,0.108333326876163
tox21,spectra_tanimoto,0.95_2_ensemble1,chemprop,0.95,0.0944444313645363
tox21,spectra_tanimoto,1.00_0_ensemble1,chemprop,1.00,0.299999982118607
tox21,spectra_tanimoto,1.00_1_ensemble1,chemprop,1.00,0.0833333358168602
tox21,spectra_tanimoto,1.00_2_ensemble1,chemprop,1.00,0.0861111059784889
tox21,spectra_tanimoto,0.00_0_ensemble2,chemprop,0.00,0.824970960617065
tox21,spectra_tanimoto,0.00_1_ensemble2,chemprop,0.00,0.847425282001495
tox21,spectra_tanimoto,0.00_2_ensemble2,chemprop,0.00,0.82166975736618
tox21,spectra_tanimoto,0.05_0_ensemble2,chemprop,0.05,0.752935707569122
tox21,spectra_tanimoto,0.05_1_ensemble2,chemprop,0.05,0.827466189861298
tox21,spectra_tanimoto,0.05_2_ensemble2,chemprop,0.05,0.798900067806244
tox21,spectra_tanimoto,0.10_0_ensemble2,chemprop,0.10,0.756043255329132
tox21,spectra_tanimoto,0.10_1_ensemble2,chemprop,0.10,0.774426162242889
tox21,spectra_tanimoto,0.10_2_ensemble2,chemprop,0.10,0.698695003986359
tox21,spectra_tanimoto,0.15_0_ensemble2,chemprop,0.15,0.722618639469147
